,global Epoch,f_uav0,f_uav1,f_uav2,f_uav3,f_uav4,global_accuracy,global_loss
11,11,"{'local epoch0 loss': 0.5407768487930298, 'local epoch1 loss': 0.30593883991241455}","{'local epoch0 loss': 0.537520170211792, 'local epoch1 loss': 0.2546875476837158}","{'local epoch0 loss': 0.43984514474868774, 'local epoch1 loss': 0.327206015586853}","{'local epoch0 loss': 0.551426351070404, 'local epoch1 loss': 0.7973504066467285}","{'local epoch0 loss': 0.9332742094993591, 'local epoch1 loss': 0.22189003229141235}",58.91,1.1554007064819336
12,12,"{'local epoch0 loss': 0.23121251165866852, 'local epoch1 loss': 0.23864509165287018}","{'local epoch0 loss': 0.5029697418212891, 'local epoch1 loss': 0.34977641701698303}","{'local epoch0 loss': 0.3363637924194336, 'local epoch1 loss': 0.3881140351295471}","{'local epoch0 loss': 0.5960587859153748, 'local epoch1 loss': 0.40918678045272827}","{'local epoch0 loss': 0.525751531124115, 'local epoch1 loss': 0.41669905185699463}",58.91,1.1554007064819336
13,13,"{'local epoch0 loss': 0.4351961016654968, 'local epoch1 loss': 0.6813457012176514}","{'local epoch0 loss': 0.5663743019104004, 'local epoch1 loss': 0.22230039536952972}","{'local epoch0 loss': 0.4077153205871582, 'local epoch1 loss': 0.4957405626773834}","{'local epoch0 loss': 0.3807445466518402, 'local epoch1 loss': 0.2313360720872879}","{'local epoch0 loss': 0.3818887174129486, 'local epoch1 loss': 0.40051913261413574}",58.91,1.1554007064819336
14,14,"{'local epoch0 loss': 0.2476942539215088, 'local epoch1 loss': 0.3217208981513977}","{'local epoch0 loss': 0.3590782880783081, 'local epoch1 loss': 0.31566476821899414}","{'local epoch0 loss': 0.2814791798591614, 'local epoch1 loss': 0.19182947278022766}","{'local epoch0 loss': 0.41227808594703674, 'local epoch1 loss': 0.1769992709159851}","{'local epoch0 loss': 0.41928520798683167, 'local epoch1 loss': 0.3380092680454254}",58.91,1.1554007064819336
15,15,"{'local epoch0 loss': 0.31578099727630615, 'local epoch1 loss': 0.37595558166503906}","{'local epoch0 loss': 0.6620049476623535, 'local epoch1 loss': 0.2676435708999634}","{'local epoch0 loss': 0.18544605374336243, 'local epoch1 loss': 0.28400176763534546}","{'local epoch0 loss': 0.4945494532585144, 'local epoch1 loss': 0.2825518846511841}","{'local epoch0 loss': 0.34307193756103516, 'local epoch1 loss': 0.2052348256111145}",58.91,1.1554007064819336
16,16,"{'local epoch0 loss': 0.4880683422088623, 'local epoch1 loss': 0.3446085453033447}","{'local epoch0 loss': 0.3267287611961365, 'local epoch1 loss': 0.358425110578537}","{'local epoch0 loss': 0.305330753326416, 'local epoch1 loss': 0.15668238699436188}","{'local epoch0 loss': 0.5847521424293518, 'local epoch1 loss': 0.6530442237854004}","{'local epoch0 loss': 0.16207073628902435, 'local epoch1 loss': 0.16996373236179352}",58.91,1.1554007064819336
17,17,"{'local epoch0 loss': 0.38711291551589966, 'local epoch1 loss': 0.2953159511089325}","{'local epoch0 loss': 0.12444959580898285, 'local epoch1 loss': 0.17298240959644318}","{'local epoch0 loss': 0.5506667494773865, 'local epoch1 loss': 0.2047712504863739}","{'local epoch0 loss': 0.48047301173210144, 'local epoch1 loss': 0.14864125847816467}","{'local epoch0 loss': 0.27641013264656067, 'local epoch1 loss': 0.2699306905269623}",58.91,1.1554007064819336
18,18,"{'local epoch0 loss': 0.2971094250679016, 'local epoch1 loss': 0.16117334365844727}","{'local epoch0 loss': 0.29956743121147156, 'local epoch1 loss': 0.276684433221817}","{'local epoch0 loss': 0.24664688110351562, 'local epoch1 loss': 0.31449949741363525}","{'local epoch0 loss': 0.5692976713180542, 'local epoch1 loss': 0.41257378458976746}","{'local epoch0 loss': 0.1873510777950287, 'local epoch1 loss': 0.18185636401176453}",58.91,1.1554007064819336
19,19,"{'local epoch0 loss': 0.3184182941913605, 'local epoch1 loss': 0.2826247811317444}","{'local epoch0 loss': 0.3428562879562378, 'local epoch1 loss': 0.2153206169605255}","{'local epoch0 loss': 0.24428176879882812, 'local epoch1 loss': 0.0587821789085865}","{'local epoch0 loss': 0.3988603949546814, 'local epoch1 loss': 0.26946210861206055}","{'local epoch0 loss': 0.24574416875839233, 'local epoch1 loss': 0.3206353485584259}",58.91,1.1554007064819336
20,20,"{'local epoch0 loss': 0.10151617228984833, 'local epoch1 loss': 0.7769172191619873}","{'local epoch0 loss': 0.36670079827308655, 'local epoch1 loss': 0.4100303053855896}","{'local epoch0 loss': 0.11058320850133896, 'local epoch1 loss': 0.0631701648235321}","{'local epoch0 loss': 0.29821351170539856, 'local epoch1 loss': 0.20221149921417236}","{'local epoch0 loss': 0.2488473355770111, 'local epoch1 loss': 0.31318753957748413}",64.7,0.9934503601074218
21,21,"{'local epoch0 loss': 0.22458644211292267, 'local epoch1 loss': 0.37305575609207153}","{'local epoch0 loss': 0.23854416608810425, 'local epoch1 loss': 0.1683550477027893}","{'local epoch0 loss': 0.24835821986198425, 'local epoch1 loss': 0.23178139328956604}","{'local epoch0 loss': 0.32341134548187256, 'local epoch1 loss': 0.37484535574913025}","{'local epoch0 loss': 0.2872421145439148, 'local epoch1 loss': 0.1980637013912201}",64.7,0.9934503601074218
22,22,"{'local epoch0 loss': 0.3856971263885498, 'local epoch1 loss': 0.2348601222038269}","{'local epoch0 loss': 0.4361676275730133, 'local epoch1 loss': 0.26443248987197876}","{'local epoch0 loss': 0.14455154538154602, 'local epoch1 loss': 0.03507395088672638}","{'local epoch0 loss': 0.6038460731506348, 'local epoch1 loss': 0.25942763686180115}","{'local epoch0 loss': 0.1360207349061966, 'local epoch1 loss': 0.1545833945274353}",64.7,0.9934503601074218
23,23,"{'local epoch0 loss': 0.11286156624555588, 'local epoch1 loss': 0.4337683916091919}","{'local epoch0 loss': 0.18248921632766724, 'local epoch1 loss': 0.12358467280864716}","{'local epoch0 loss': 0.14706486463546753, 'local epoch1 loss': 0.01881040632724762}","{'local epoch0 loss': 0.5309056043624878, 'local epoch1 loss': 0.4163705110549927}","{'local epoch0 loss': 0.33070728182792664, 'local epoch1 loss': 0.11989151686429977}",64.7,0.9934503601074218
24,24,"{'local epoch0 loss': 0.40179064869880676, 'local epoch1 loss': 0.11499948799610138}","{'local epoch0 loss': 0.19902971386909485, 'local epoch1 loss': 0.6210082769393921}","{'local epoch0 loss': 0.12333540618419647, 'local epoch1 loss': 0.09793350100517273}","{'local epoch0 loss': 0.3969939351081848, 'local epoch1 loss': 0.3111270070075989}","{'local epoch0 loss': 0.40786728262901306, 'local epoch1 loss': 0.2528916597366333}",64.7,0.9934503601074218
25,25,"{'local epoch0 loss': 0.37192341685295105, 'local epoch1 loss': 0.2528100609779358}","{'local epoch0 loss': 0.05673735961318016, 'local epoch1 loss': 0.13131111860275269}","{'local epoch0 loss': 0.15457113087177277, 'local epoch1 loss': 0.20580312609672546}","{'local epoch0 loss': 0.12324092537164688, 'local epoch1 loss': 0.5745581984519958}","{'local epoch0 loss': 0.33578741550445557, 'local epoch1 loss': 0.13119783997535706}",64.7,0.9934503601074218
26,26,"{'local epoch0 loss': 0.5806648135185242, 'local epoch1 loss': 0.4004221558570862}","{'local epoch0 loss': 0.15754011273384094, 'local epoch1 loss': 0.2290586531162262}","{'local epoch0 loss': 0.1176864430308342, 'local epoch1 loss': 0.19630193710327148}","{'local epoch0 loss': 0.2122645378112793, 'local epoch1 loss': 0.15625062584877014}","{'local epoch0 loss': 0.6753032803535461, 'local epoch1 loss': 0.1680416315793991}",64.7,0.9934503601074218
27,27,"{'local epoch0 loss': 0.18940389156341553, 'local epoch1 loss': 0.19685596227645874}","{'local epoch0 loss': 0.4000670313835144, 'local epoch1 loss': 0.37946802377700806}","{'local epoch0 loss': 0.5006242990493774, 'local epoch1 loss': 0.4413045048713684}","{'local epoch0 loss': 0.1615193486213684, 'local epoch1 loss': 0.23221321403980255}","{'local epoch0 loss': 0.1377778798341751, 'local epoch1 loss': 0.6991959810256958}",64.7,0.9934503601074218
28,28,"{'local epoch0 loss': 0.21043039858341217, 'local epoch1 loss': 0.02455197647213936}","{'local epoch0 loss': 0.10340027511119843, 'local epoch1 loss': 0.06764008104801178}","{'local epoch0 loss': 0.025821087881922722, 'local epoch1 loss': 0.3061835765838623}","{'local epoch0 loss': 0.19255724549293518, 'local epoch1 loss': 0.19731676578521729}","{'local epoch0 loss': 0.029233422130346298, 'local epoch1 loss': 0.22985424101352692}",64.7,0.9934503601074218
29,29,"{'local epoch0 loss': 0.07232758402824402, 'local epoch1 loss': 0.16859647631645203}","{'local epoch0 loss': 0.29591840505599976, 'local epoch1 loss': 0.10050646960735321}","{'local epoch0 loss': 0.12928424775600433, 'local epoch1 loss': 0.1905689537525177}","{'local epoch0 loss': 0.1782301962375641, 'local epoch1 loss': 0.25312340259552}","{'local epoch0 loss': 0.14520588517189026, 'local epoch1 loss': 0.5332730412483215}",64.7,0.9934503601074218
30,30,"{'local epoch0 loss': 0.22089581191539764, 'local epoch1 loss': 0.3042556047439575}","{'local epoch0 loss': 0.1809394657611847, 'local epoch1 loss': 0.07382047176361084}","{'local epoch0 loss': 0.12576140463352203, 'local epoch1 loss': 0.04774872958660126}","{'local epoch0 loss': 0.1864984929561615, 'local epoch1 loss': 0.09151379764080048}","{'local epoch0 loss': 0.24627506732940674, 'local epoch1 loss': 0.31706511974334717}",67.45,0.9319119998931885
31,31,"{'local epoch0 loss': 0.057677749544382095, 'local epoch1 loss': 0.1977890282869339}","{'local epoch0 loss': 0.13298548758029938, 'local epoch1 loss': 0.29703429341316223}","{'local epoch0 loss': 0.11402848362922668, 'local epoch1 loss': 0.18454761803150177}","{'local epoch0 loss': 0.16281506419181824, 'local epoch1 loss': 0.1893174797296524}","{'local epoch0 loss': 0.350538969039917, 'local epoch1 loss': 0.13089966773986816}",67.45,0.9319119998931885
32,32,"{'local epoch0 loss': 0.04385804384946823, 'local epoch1 loss': 0.8759021162986755}","{'local epoch0 loss': 0.06555822491645813, 'local epoch1 loss': 0.33551710844039917}","{'local epoch0 loss': 0.025822190567851067, 'local epoch1 loss': 0.2110884189605713}","{'local epoch0 loss': 0.20589908957481384, 'local epoch1 loss': 0.1644766926765442}","{'local epoch0 loss': 0.21971341967582703, 'local epoch1 loss': 0.11728242039680481}",67.45,0.9319119998931885
33,33,"{'local epoch0 loss': 0.42623454332351685, 'local epoch1 loss': 0.11444935947656631}","{'local epoch0 loss': 0.26014524698257446, 'local epoch1 loss': 0.03461261838674545}","{'local epoch0 loss': 0.07714378833770752, 'local epoch1 loss': 0.08856731653213501}","{'local epoch0 loss': 0.27293115854263306, 'local epoch1 loss': 0.14039346575737}","{'local epoch0 loss': 0.16988345980644226, 'local epoch1 loss': 0.30171042680740356}",67.45,0.9319119998931885
34,34,"{'local epoch0 loss': 0.11652940511703491, 'local epoch1 loss': 0.07418079674243927}","{'local epoch0 loss': 0.13343897461891174, 'local epoch1 loss': 0.17289814352989197}","{'local epoch0 loss': 0.09627687931060791, 'local epoch1 loss': 0.03994234651327133}","{'local epoch0 loss': 0.08683450520038605, 'local epoch1 loss': 0.0911765918135643}","{'local epoch0 loss': 0.12286505103111267, 'local epoch1 loss': 0.08260345458984375}",67.45,0.9319119998931885
35,35,"{'local epoch0 loss': 0.17803838849067688, 'local epoch1 loss': 0.10144516080617905}","{'local epoch0 loss': 0.06575079262256622, 'local epoch1 loss': 0.14660221338272095}","{'local epoch0 loss': 0.26015594601631165, 'local epoch1 loss': 0.018684115260839462}","{'local epoch0 loss': 0.17384588718414307, 'local epoch1 loss': 0.15172897279262543}","{'local epoch0 loss': 0.33185523748397827, 'local epoch1 loss': 0.08731798827648163}",67.45,0.9319119998931885
36,36,"{'local epoch0 loss': 0.240215465426445, 'local epoch1 loss': 0.2619374692440033}","{'local epoch0 loss': 0.06386356055736542, 'local epoch1 loss': 0.05280948430299759}","{'local epoch0 loss': 0.31273597478866577, 'local epoch1 loss': 0.15119585394859314}","{'local epoch0 loss': 0.030146995559334755, 'local epoch1 loss': 0.13236767053604126}","{'local epoch0 loss': 0.25577160716056824, 'local epoch1 loss': 0.12273696810007095}",67.45,0.9319119998931885
37,37,"{'local epoch0 loss': 0.1321650594472885, 'local epoch1 loss': 0.07333092391490936}","{'local epoch0 loss': 0.15382760763168335, 'local epoch1 loss': 0.2842913568019867}","{'local epoch0 loss': 0.016578424721956253, 'local epoch1 loss': 0.08154869824647903}","{'local epoch0 loss': 0.38804930448532104, 'local epoch1 loss': 0.1487061232328415}","{'local epoch0 loss': 0.3910730481147766, 'local epoch1 loss': 0.1527395248413086}",67.45,0.9319119998931885
38,38,"{'local epoch0 loss': 0.1845480501651764, 'local epoch1 loss': 0.05013245716691017}","{'local epoch0 loss': 0.03250926733016968, 'local epoch1 loss': 0.05083746463060379}","{'local epoch0 loss': 0.250928670167923, 'local epoch1 loss': 0.057121165096759796}","{'local epoch0 loss': 0.1658991426229477, 'local epoch1 loss': 0.3134148418903351}","{'local epoch0 loss': 0.07182241231203079, 'local epoch1 loss': 0.21047554910182953}",67.45,0.9319119998931885
39,39,"{'local epoch0 loss': 0.10401181876659393, 'local epoch1 loss': 0.3537997603416443}","{'local epoch0 loss': 0.03449355810880661, 'local epoch1 loss': 0.07768556475639343}","{'local epoch0 loss': 0.18014340102672577, 'local epoch1 loss': 0.15173520147800446}","{'local epoch0 loss': 0.07273223996162415, 'local epoch1 loss': 0.1355390101671219}","{'local epoch0 loss': 0.08014212548732758, 'local epoch1 loss': 0.4361899793148041}",67.15,0.9449738184928894
