,global Epoch,f_uav0,f_uav1,f_uav2,f_uav3,f_uav4,global_accuracy,global_loss
10,10,"{'local epoch0 loss': 2.300424337387085, 'local epoch1 loss': 2.0946648120880127}","{'local epoch0 loss': 1.8131507635116577, 'local epoch1 loss': 1.7564747333526611}","{'local epoch0 loss': 2.1348745822906494, 'local epoch1 loss': 1.7699921131134033}","{'local epoch0 loss': 2.6594395637512207, 'local epoch1 loss': 1.6614692211151123}","{'local epoch0 loss': 2.7052879333496094, 'local epoch1 loss': 2.6874074935913086}",37.019999999999996,2.014006859588623
11,11,"{'local epoch0 loss': 1.392725944519043, 'local epoch1 loss': 1.9554307460784912}","{'local epoch0 loss': 2.3535311222076416, 'local epoch1 loss': 2.2244462966918945}","{'local epoch0 loss': 2.358320713043213, 'local epoch1 loss': 2.2772507667541504}","{'local epoch0 loss': 2.003491163253784, 'local epoch1 loss': 4.106466293334961}","{'local epoch0 loss': 2.809551477432251, 'local epoch1 loss': 2.208974599838257}",37.019999999999996,2.014006859588623
12,12,"{'local epoch0 loss': 3.345950126647949, 'local epoch1 loss': 1.8085137605667114}","{'local epoch0 loss': 2.272826671600342, 'local epoch1 loss': 3.5233120918273926}","{'local epoch0 loss': 2.634768009185791, 'local epoch1 loss': 1.7945150136947632}","{'local epoch0 loss': 2.776129961013794, 'local epoch1 loss': 2.546452522277832}","{'local epoch0 loss': 2.610990524291992, 'local epoch1 loss': 1.881270170211792}",37.019999999999996,2.014006859588623
13,13,"{'local epoch0 loss': 2.196678638458252, 'local epoch1 loss': 1.2166452407836914}","{'local epoch0 loss': 2.4498023986816406, 'local epoch1 loss': 2.628002166748047}","{'local epoch0 loss': 1.5728789567947388, 'local epoch1 loss': 2.7809276580810547}","{'local epoch0 loss': 2.397336006164551, 'local epoch1 loss': 2.3248276710510254}","{'local epoch0 loss': 2.2377634048461914, 'local epoch1 loss': 2.8639960289001465}",37.019999999999996,2.014006859588623
14,14,"{'local epoch0 loss': 2.5004074573516846, 'local epoch1 loss': 1.8666422367095947}","{'local epoch0 loss': 2.2992234230041504, 'local epoch1 loss': 1.7398288249969482}","{'local epoch0 loss': 1.9123915433883667, 'local epoch1 loss': 2.5369272232055664}","{'local epoch0 loss': 3.69590425491333, 'local epoch1 loss': 1.8152430057525635}","{'local epoch0 loss': 2.9926235675811768, 'local epoch1 loss': 3.204667329788208}",37.019999999999996,2.014006859588623
15,15,"{'local epoch0 loss': 2.555915594100952, 'local epoch1 loss': 2.5603156089782715}","{'local epoch0 loss': 2.4165120124816895, 'local epoch1 loss': 1.8006595373153687}","{'local epoch0 loss': 2.45503830909729, 'local epoch1 loss': 3.3869266510009766}","{'local epoch0 loss': 3.665888786315918, 'local epoch1 loss': 2.3870208263397217}","{'local epoch0 loss': 2.145508289337158, 'local epoch1 loss': 2.2364935874938965}",37.019999999999996,2.014006859588623
16,16,"{'local epoch0 loss': 2.9192681312561035, 'local epoch1 loss': 2.735501766204834}","{'local epoch0 loss': 1.5399049520492554, 'local epoch1 loss': 1.812150239944458}","{'local epoch0 loss': 2.304258346557617, 'local epoch1 loss': 2.0347514152526855}","{'local epoch0 loss': 2.9378294944763184, 'local epoch1 loss': 2.178972005844116}","{'local epoch0 loss': 3.1245837211608887, 'local epoch1 loss': 1.1580662727355957}",37.019999999999996,2.014006859588623
17,17,"{'local epoch0 loss': 2.5116281509399414, 'local epoch1 loss': 1.4260209798812866}","{'local epoch0 loss': 3.343679428100586, 'local epoch1 loss': 1.902634620666504}","{'local epoch0 loss': 2.386666774749756, 'local epoch1 loss': 2.0300402641296387}","{'local epoch0 loss': 1.1940568685531616, 'local epoch1 loss': 1.903994083404541}","{'local epoch0 loss': 1.9733963012695312, 'local epoch1 loss': 1.97116219997406}",37.019999999999996,2.014006859588623
18,18,"{'local epoch0 loss': 1.5865061283111572, 'local epoch1 loss': 3.260040283203125}","{'local epoch0 loss': 1.9420417547225952, 'local epoch1 loss': 1.4831470251083374}","{'local epoch0 loss': 2.0677764415740967, 'local epoch1 loss': 1.375077724456787}","{'local epoch0 loss': 3.834254264831543, 'local epoch1 loss': 2.846548080444336}","{'local epoch0 loss': 2.2142081260681152, 'local epoch1 loss': 2.822493076324463}",37.019999999999996,2.014006859588623
19,19,"{'local epoch0 loss': 1.8233238458633423, 'local epoch1 loss': 1.4505400657653809}","{'local epoch0 loss': 2.2957093715667725, 'local epoch1 loss': 1.5636699199676514}","{'local epoch0 loss': 2.9193220138549805, 'local epoch1 loss': 1.557011365890503}","{'local epoch0 loss': 3.3034520149230957, 'local epoch1 loss': 1.078782081604004}","{'local epoch0 loss': 2.658973217010498, 'local epoch1 loss': 2.0207056999206543}",37.019999999999996,2.014006859588623
20,20,"{'local epoch0 loss': 1.5609450340270996, 'local epoch1 loss': 2.3279643058776855}","{'local epoch0 loss': 3.8141298294067383, 'local epoch1 loss': 1.245316982269287}","{'local epoch0 loss': 2.161534309387207, 'local epoch1 loss': 2.5964548587799072}","{'local epoch0 loss': 1.9636566638946533, 'local epoch1 loss': 1.7203634977340698}","{'local epoch0 loss': 2.6743173599243164, 'local epoch1 loss': 2.949256420135498}",37.769999999999996,2.020203811264038
21,21,"{'local epoch0 loss': 1.9284859895706177, 'local epoch1 loss': 1.7219611406326294}","{'local epoch0 loss': 1.7577983140945435, 'local epoch1 loss': 1.6815259456634521}","{'local epoch0 loss': 2.1853766441345215, 'local epoch1 loss': 2.900087594985962}","{'local epoch0 loss': 2.485978364944458, 'local epoch1 loss': 2.191366672515869}","{'local epoch0 loss': 2.1895360946655273, 'local epoch1 loss': 1.9513932466506958}",37.769999999999996,2.020203811264038
22,22,"{'local epoch0 loss': 1.980405569076538, 'local epoch1 loss': 3.4948482513427734}","{'local epoch0 loss': 2.0206034183502197, 'local epoch1 loss': 2.100511074066162}","{'local epoch0 loss': 3.6246137619018555, 'local epoch1 loss': 2.2568368911743164}","{'local epoch0 loss': 1.4132918119430542, 'local epoch1 loss': 1.24104642868042}","{'local epoch0 loss': 1.8544373512268066, 'local epoch1 loss': 3.499035120010376}",37.769999999999996,2.020203811264038
23,23,"{'local epoch0 loss': 1.256502628326416, 'local epoch1 loss': 2.5773305892944336}","{'local epoch0 loss': 4.369464874267578, 'local epoch1 loss': 2.099714517593384}","{'local epoch0 loss': 2.275400400161743, 'local epoch1 loss': 2.665602922439575}","{'local epoch0 loss': 2.435061454772949, 'local epoch1 loss': 2.9254157543182373}","{'local epoch0 loss': 1.7138135433197021, 'local epoch1 loss': 2.326986789703369}",37.769999999999996,2.020203811264038
24,24,"{'local epoch0 loss': 2.4470129013061523, 'local epoch1 loss': 1.6101486682891846}","{'local epoch0 loss': 2.2647223472595215, 'local epoch1 loss': 1.6111230850219727}","{'local epoch0 loss': 2.307067394256592, 'local epoch1 loss': 2.3180112838745117}","{'local epoch0 loss': 1.7831532955169678, 'local epoch1 loss': 1.9334561824798584}","{'local epoch0 loss': 3.6736483573913574, 'local epoch1 loss': 2.0592288970947266}",37.769999999999996,2.020203811264038
25,25,"{'local epoch0 loss': 1.763046383857727, 'local epoch1 loss': 1.536428451538086}","{'local epoch0 loss': 3.3979334831237793, 'local epoch1 loss': 1.4405781030654907}","{'local epoch0 loss': 1.844476580619812, 'local epoch1 loss': 1.8369925022125244}","{'local epoch0 loss': 2.3482766151428223, 'local epoch1 loss': 3.1939330101013184}","{'local epoch0 loss': 2.036210536956787, 'local epoch1 loss': 2.934675455093384}",37.769999999999996,2.020203811264038
26,26,"{'local epoch0 loss': 2.4220705032348633, 'local epoch1 loss': 1.6977320909500122}","{'local epoch0 loss': 1.6822330951690674, 'local epoch1 loss': 2.6965227127075195}","{'local epoch0 loss': 2.6061689853668213, 'local epoch1 loss': 2.1840357780456543}","{'local epoch0 loss': 1.3211076259613037, 'local epoch1 loss': 2.883439540863037}","{'local epoch0 loss': 2.386700391769409, 'local epoch1 loss': 1.8985692262649536}",37.769999999999996,2.020203811264038
27,27,"{'local epoch0 loss': 1.6656262874603271, 'local epoch1 loss': 3.4145569801330566}","{'local epoch0 loss': 3.5614023208618164, 'local epoch1 loss': 2.6885969638824463}","{'local epoch0 loss': 2.5598011016845703, 'local epoch1 loss': 1.9462257623672485}","{'local epoch0 loss': 2.0256528854370117, 'local epoch1 loss': 1.2869209051132202}","{'local epoch0 loss': 4.121169567108154, 'local epoch1 loss': 2.780977725982666}",37.769999999999996,2.020203811264038
28,28,"{'local epoch0 loss': 2.116572141647339, 'local epoch1 loss': 2.206878662109375}","{'local epoch0 loss': 2.2705092430114746, 'local epoch1 loss': 1.8403372764587402}","{'local epoch0 loss': 1.961097002029419, 'local epoch1 loss': 1.697170615196228}","{'local epoch0 loss': 2.0389442443847656, 'local epoch1 loss': 4.338888168334961}","{'local epoch0 loss': 3.13498854637146, 'local epoch1 loss': 2.665095806121826}",37.769999999999996,2.020203811264038
29,29,"{'local epoch0 loss': 3.6203529834747314, 'local epoch1 loss': 2.4334335327148438}","{'local epoch0 loss': 2.2175252437591553, 'local epoch1 loss': 1.9843719005584717}","{'local epoch0 loss': 2.332737684249878, 'local epoch1 loss': 2.288517475128174}","{'local epoch0 loss': 2.223214626312256, 'local epoch1 loss': 2.1275715827941895}","{'local epoch0 loss': 1.1270244121551514, 'local epoch1 loss': 2.1079108715057373}",37.769999999999996,2.020203811264038
30,30,"{'local epoch0 loss': 3.3595616817474365, 'local epoch1 loss': 2.1863818168640137}","{'local epoch0 loss': 2.025846004486084, 'local epoch1 loss': 2.314398765563965}","{'local epoch0 loss': 2.708047866821289, 'local epoch1 loss': 2.5510902404785156}","{'local epoch0 loss': 1.8153856992721558, 'local epoch1 loss': 1.278928279876709}","{'local epoch0 loss': 2.1602883338928223, 'local epoch1 loss': 1.7760249376296997}",35.870000000000005,2.1346074947357176
31,31,"{'local epoch0 loss': 1.7170262336730957, 'local epoch1 loss': 2.09761381149292}","{'local epoch0 loss': 1.6696045398712158, 'local epoch1 loss': 2.2739129066467285}","{'local epoch0 loss': 2.7358484268188477, 'local epoch1 loss': 2.4285383224487305}","{'local epoch0 loss': 1.9318904876708984, 'local epoch1 loss': 1.4094576835632324}","{'local epoch0 loss': 2.080225944519043, 'local epoch1 loss': 1.7734161615371704}",35.870000000000005,2.1346074947357176
32,32,"{'local epoch0 loss': 2.3257761001586914, 'local epoch1 loss': 2.516704559326172}","{'local epoch0 loss': 1.392364740371704, 'local epoch1 loss': 1.68027663230896}","{'local epoch0 loss': 1.8212926387786865, 'local epoch1 loss': 2.8416504859924316}","{'local epoch0 loss': 2.168304443359375, 'local epoch1 loss': 2.2501626014709473}","{'local epoch0 loss': 1.6051217317581177, 'local epoch1 loss': 3.1509246826171875}",35.870000000000005,2.1346074947357176
33,33,"{'local epoch0 loss': 2.390268087387085, 'local epoch1 loss': 1.7790014743804932}","{'local epoch0 loss': 1.5309040546417236, 'local epoch1 loss': 2.029247283935547}","{'local epoch0 loss': 3.0065441131591797, 'local epoch1 loss': 1.7172069549560547}","{'local epoch0 loss': 1.6685103178024292, 'local epoch1 loss': 1.9277554750442505}","{'local epoch0 loss': 3.039790630340576, 'local epoch1 loss': 1.4827299118041992}",35.870000000000005,2.1346074947357176
34,34,"{'local epoch0 loss': 2.6475582122802734, 'local epoch1 loss': 3.4907760620117188}","{'local epoch0 loss': 3.7871594429016113, 'local epoch1 loss': 1.3082947731018066}","{'local epoch0 loss': 1.597001075744629, 'local epoch1 loss': 1.7548729181289673}","{'local epoch0 loss': 1.6817479133605957, 'local epoch1 loss': 2.026198387145996}","{'local epoch0 loss': 1.615452527999878, 'local epoch1 loss': 1.9062447547912598}",35.870000000000005,2.1346074947357176
35,35,"{'local epoch0 loss': 3.5131969451904297, 'local epoch1 loss': 2.1647722721099854}","{'local epoch0 loss': 3.376941204071045, 'local epoch1 loss': 3.360605001449585}","{'local epoch0 loss': 1.6961573362350464, 'local epoch1 loss': 1.6597156524658203}","{'local epoch0 loss': 3.1521241664886475, 'local epoch1 loss': 1.2894949913024902}","{'local epoch0 loss': 3.298206329345703, 'local epoch1 loss': 2.537304401397705}",35.870000000000005,2.1346074947357176
36,36,"{'local epoch0 loss': 2.0396814346313477, 'local epoch1 loss': 1.879835605621338}","{'local epoch0 loss': 2.110604763031006, 'local epoch1 loss': 2.9046578407287598}","{'local epoch0 loss': 3.540130615234375, 'local epoch1 loss': 2.583876132965088}","{'local epoch0 loss': 3.0777676105499268, 'local epoch1 loss': 1.9352915287017822}","{'local epoch0 loss': 2.3723862171173096, 'local epoch1 loss': 1.5533573627471924}",35.870000000000005,2.1346074947357176
37,37,"{'local epoch0 loss': 2.586315155029297, 'local epoch1 loss': 2.5454373359680176}","{'local epoch0 loss': 1.571203351020813, 'local epoch1 loss': 1.5991504192352295}","{'local epoch0 loss': 2.930455446243286, 'local epoch1 loss': 1.463710904121399}","{'local epoch0 loss': 2.1721863746643066, 'local epoch1 loss': 2.8870673179626465}","{'local epoch0 loss': 1.7006322145462036, 'local epoch1 loss': 1.4492579698562622}",35.870000000000005,2.1346074947357176
38,38,"{'local epoch0 loss': 2.573540449142456, 'local epoch1 loss': 2.072497606277466}","{'local epoch0 loss': 2.8820223808288574, 'local epoch1 loss': 1.5947325229644775}","{'local epoch0 loss': 3.0145225524902344, 'local epoch1 loss': 2.44102144241333}","{'local epoch0 loss': 2.342177391052246, 'local epoch1 loss': 1.7847232818603516}","{'local epoch0 loss': 2.782249927520752, 'local epoch1 loss': 3.40968656539917}",35.870000000000005,2.1346074947357176
39,39,"{'local epoch0 loss': 2.599658966064453, 'local epoch1 loss': 2.082193613052368}","{'local epoch0 loss': 1.9576852321624756, 'local epoch1 loss': 1.9864906072616577}","{'local epoch0 loss': 2.869819402694702, 'local epoch1 loss': 1.9086966514587402}","{'local epoch0 loss': 2.1868948936462402, 'local epoch1 loss': 2.6120998859405518}","{'local epoch0 loss': 1.5592879056930542, 'local epoch1 loss': 2.926762580871582}",35.870000000000005,2.1346074947357176
40,40,"{'local epoch0 loss': 1.9958915710449219, 'local epoch1 loss': 2.424272060394287}","{'local epoch0 loss': 1.7309105396270752, 'local epoch1 loss': 1.4267340898513794}","{'local epoch0 loss': 1.9331696033477783, 'local epoch1 loss': 2.0353314876556396}","{'local epoch0 loss': 2.6904542446136475, 'local epoch1 loss': 2.044151782989502}","{'local epoch0 loss': 2.871150016784668, 'local epoch1 loss': 2.8892874717712402}",38.1,2.0598228927612303
41,41,"{'local epoch0 loss': 1.0877573490142822, 'local epoch1 loss': 3.760895252227783}","{'local epoch0 loss': 1.981311321258545, 'local epoch1 loss': 2.257040023803711}","{'local epoch0 loss': 5.7306132316589355, 'local epoch1 loss': 2.638272762298584}","{'local epoch0 loss': 2.0667808055877686, 'local epoch1 loss': 1.7015851736068726}","{'local epoch0 loss': 2.774169921875, 'local epoch1 loss': 2.517632484436035}",38.1,2.0598228927612303
42,42,"{'local epoch0 loss': 2.1986501216888428, 'local epoch1 loss': 2.402592658996582}","{'local epoch0 loss': 4.210309982299805, 'local epoch1 loss': 2.056305408477783}","{'local epoch0 loss': 2.910325527191162, 'local epoch1 loss': 3.5233778953552246}","{'local epoch0 loss': 2.8373029232025146, 'local epoch1 loss': 2.9540834426879883}","{'local epoch0 loss': 1.865370750427246, 'local epoch1 loss': 2.317841053009033}",38.1,2.0598228927612303
43,43,"{'local epoch0 loss': 2.825291872024536, 'local epoch1 loss': 1.6243680715560913}","{'local epoch0 loss': 2.996744155883789, 'local epoch1 loss': 2.1696090698242188}","{'local epoch0 loss': 1.7044556140899658, 'local epoch1 loss': 2.680037498474121}","{'local epoch0 loss': 2.625737190246582, 'local epoch1 loss': 1.871978998184204}","{'local epoch0 loss': 2.3913393020629883, 'local epoch1 loss': 2.3379030227661133}",38.1,2.0598228927612303
44,44,"{'local epoch0 loss': 2.7232165336608887, 'local epoch1 loss': 2.7311830520629883}","{'local epoch0 loss': 2.392275094985962, 'local epoch1 loss': 2.6994032859802246}","{'local epoch0 loss': 1.7693815231323242, 'local epoch1 loss': 1.546242356300354}","{'local epoch0 loss': 1.9515682458877563, 'local epoch1 loss': 1.3656589984893799}","{'local epoch0 loss': 1.607302188873291, 'local epoch1 loss': 2.1017343997955322}",38.1,2.0598228927612303
45,45,"{'local epoch0 loss': 2.767615795135498, 'local epoch1 loss': 2.291496992111206}","{'local epoch0 loss': 3.0343587398529053, 'local epoch1 loss': 3.82969331741333}","{'local epoch0 loss': 2.5726466178894043, 'local epoch1 loss': 2.4726524353027344}","{'local epoch0 loss': 2.7497012615203857, 'local epoch1 loss': 1.7283953428268433}","{'local epoch0 loss': 2.4680404663085938, 'local epoch1 loss': 3.409701347351074}",38.1,2.0598228927612303
46,46,"{'local epoch0 loss': 2.775207042694092, 'local epoch1 loss': 1.9968957901000977}","{'local epoch0 loss': 2.5295488834381104, 'local epoch1 loss': 3.389064073562622}","{'local epoch0 loss': 2.0911152362823486, 'local epoch1 loss': 2.336603879928589}","{'local epoch0 loss': 2.4878997802734375, 'local epoch1 loss': 2.1129069328308105}","{'local epoch0 loss': 1.7910792827606201, 'local epoch1 loss': 2.3425066471099854}",38.1,2.0598228927612303
47,47,"{'local epoch0 loss': 3.0934202671051025, 'local epoch1 loss': 1.7551803588867188}","{'local epoch0 loss': 1.9640661478042603, 'local epoch1 loss': 1.1181728839874268}","{'local epoch0 loss': 2.7200498580932617, 'local epoch1 loss': 1.8859267234802246}","{'local epoch0 loss': 2.564497470855713, 'local epoch1 loss': 2.6602015495300293}","{'local epoch0 loss': 2.1598706245422363, 'local epoch1 loss': 2.3408102989196777}",38.1,2.0598228927612303
48,48,"{'local epoch0 loss': 1.3359386920928955, 'local epoch1 loss': 1.9598928689956665}","{'local epoch0 loss': 3.537424087524414, 'local epoch1 loss': 2.2898330688476562}","{'local epoch0 loss': 2.7050998210906982, 'local epoch1 loss': 1.9909253120422363}","{'local epoch0 loss': 2.530064344406128, 'local epoch1 loss': 1.754334568977356}","{'local epoch0 loss': 1.8980989456176758, 'local epoch1 loss': 1.61185884475708}",38.1,2.0598228927612303
49,49,"{'local epoch0 loss': 1.927788496017456, 'local epoch1 loss': 2.619450569152832}","{'local epoch0 loss': 5.210299491882324, 'local epoch1 loss': 1.9823791980743408}","{'local epoch0 loss': 2.9411280155181885, 'local epoch1 loss': 2.1604151725769043}","{'local epoch0 loss': 1.4484349489212036, 'local epoch1 loss': 1.7545034885406494}","{'local epoch0 loss': 2.783884048461914, 'local epoch1 loss': 2.000702381134033}",37.169999999999995,2.0984723323822023
