,global Epoch,f_uav0,f_uav1,f_uav2,f_uav3,f_uav4,global_accuracy,global_loss
10,10,"{'local epoch0 loss': 0.24579060077667236, 'local epoch1 loss': 0.0679597407579422, 'local epoch2 loss': 0.23851695656776428, 'local epoch3 loss': 0.13828104734420776, 'local epoch4 loss': 0.1792929619550705, 'local epoch5 loss': 0.1257655918598175}","{'local epoch0 loss': 0.1121818795800209, 'local epoch1 loss': 0.08651244640350342, 'local epoch2 loss': 0.15611854195594788, 'local epoch3 loss': 0.1031002476811409, 'local epoch4 loss': 0.023287758231163025, 'local epoch5 loss': 0.042723093181848526}","{'local epoch0 loss': 0.07859966903924942, 'local epoch1 loss': 0.043429818004369736, 'local epoch2 loss': 0.01191891822963953, 'local epoch3 loss': 0.031146658584475517, 'local epoch4 loss': 0.02951490506529808, 'local epoch5 loss': 0.07680011540651321}","{'local epoch0 loss': 0.3923831880092621, 'local epoch1 loss': 0.2660963535308838, 'local epoch2 loss': 0.25631237030029297, 'local epoch3 loss': 0.08311853557825089, 'local epoch4 loss': 0.11712706089019775, 'local epoch5 loss': 0.4945405423641205}","{'local epoch0 loss': 0.23301586508750916, 'local epoch1 loss': 0.0496058315038681, 'local epoch2 loss': 0.1452839970588684, 'local epoch3 loss': 0.16491279006004333, 'local epoch4 loss': 0.10072115063667297, 'local epoch5 loss': 0.3138427436351776}",65.53,0.9755651717185974
11,11,"{'local epoch0 loss': 0.06085878610610962, 'local epoch1 loss': 0.18303419649600983, 'local epoch2 loss': 0.092442587018013, 'local epoch3 loss': 0.2692115902900696, 'local epoch4 loss': 0.19488883018493652, 'local epoch5 loss': 0.02283036895096302, 'local epoch6 loss': 0.036816827952861786}","{'local epoch0 loss': 0.11584142595529556, 'local epoch1 loss': 0.05337771773338318, 'local epoch2 loss': 0.20713254809379578, 'local epoch3 loss': 0.11518894135951996, 'local epoch4 loss': 0.2728118300437927, 'local epoch5 loss': 0.05557261034846306, 'local epoch6 loss': 0.047174662351608276}","{'local epoch0 loss': 0.21658070385456085, 'local epoch1 loss': 0.18664805591106415, 'local epoch2 loss': 0.09717029333114624, 'local epoch3 loss': 0.5858395099639893, 'local epoch4 loss': 0.006625192239880562, 'local epoch5 loss': 0.026361070573329926, 'local epoch6 loss': 0.021975813433527946}","{'local epoch0 loss': 0.08930335938930511, 'local epoch1 loss': 0.10379444062709808, 'local epoch2 loss': 0.1469835788011551, 'local epoch3 loss': 0.25317588448524475, 'local epoch4 loss': 0.33762073516845703, 'local epoch5 loss': 0.11139541119337082, 'local epoch6 loss': 0.11208401620388031}","{'local epoch0 loss': 0.2539207339286804, 'local epoch1 loss': 0.40033912658691406, 'local epoch2 loss': 0.13639062643051147, 'local epoch3 loss': 0.2229447215795517, 'local epoch4 loss': 0.11578570306301117, 'local epoch5 loss': 0.08475062251091003, 'local epoch6 loss': 0.18091236054897308}",65.53,0.9755651717185974
12,12,"{'local epoch0 loss': 0.16382989287376404, 'local epoch1 loss': 0.3295302987098694, 'local epoch2 loss': 0.14629492163658142}","{'local epoch0 loss': 0.22428926825523376, 'local epoch1 loss': 0.11978687345981598, 'local epoch2 loss': 0.0755414143204689}","{'local epoch0 loss': 0.18338677287101746, 'local epoch1 loss': 0.022604186087846756, 'local epoch2 loss': 0.14148002862930298}","{'local epoch0 loss': 0.23814037442207336, 'local epoch1 loss': 0.1461399793624878, 'local epoch2 loss': 0.05259871855378151}","{'local epoch0 loss': 0.18454232811927795, 'local epoch1 loss': 0.05790825933218002, 'local epoch2 loss': 0.13823354244232178}",65.53,0.9755651717185974
13,13,"{'local epoch0 loss': 0.5219705104827881, 'local epoch1 loss': 0.15413370728492737, 'local epoch2 loss': 0.12050633132457733, 'local epoch3 loss': 0.20042003691196442, 'local epoch4 loss': 0.061136193573474884, 'local epoch5 loss': 0.026072945445775986}","{'local epoch0 loss': 0.0952654778957367, 'local epoch1 loss': 0.26026833057403564, 'local epoch2 loss': 0.1986234337091446, 'local epoch3 loss': 0.09526665508747101, 'local epoch4 loss': 0.03388085961341858, 'local epoch5 loss': 0.33442971110343933}","{'local epoch0 loss': 0.07733974605798721, 'local epoch1 loss': 0.1559378206729889, 'local epoch2 loss': 0.055836353451013565, 'local epoch3 loss': 0.07590769231319427, 'local epoch4 loss': 0.10981258749961853, 'local epoch5 loss': 0.028394058346748352}","{'local epoch0 loss': 0.5453875660896301, 'local epoch1 loss': 0.27150702476501465, 'local epoch2 loss': 0.11083361506462097, 'local epoch3 loss': 0.026450783014297485, 'local epoch4 loss': 0.1770820915699005, 'local epoch5 loss': 0.021472610533237457}","{'local epoch0 loss': 0.23436090350151062, 'local epoch1 loss': 0.29816174507141113, 'local epoch2 loss': 0.10063173621892929, 'local epoch3 loss': 0.110775887966156, 'local epoch4 loss': 0.12785327434539795, 'local epoch5 loss': 0.19050326943397522}",65.53,0.9755651717185974
14,14,"{'local epoch0 loss': 0.08347512781620026, 'local epoch1 loss': 0.2953520119190216, 'local epoch2 loss': 0.3614327311515808, 'local epoch3 loss': 0.2287837564945221, 'local epoch4 loss': 0.06470897793769836, 'local epoch5 loss': 0.003373266663402319, 'local epoch6 loss': 0.04858144372701645, 'local epoch7 loss': 0.07105599343776703, 'local epoch8 loss': 0.05788389965891838}","{'local epoch0 loss': 0.20303508639335632, 'local epoch1 loss': 0.27638787031173706, 'local epoch2 loss': 0.13540342450141907, 'local epoch3 loss': 0.07910652458667755, 'local epoch4 loss': 0.15618209540843964, 'local epoch5 loss': 0.09485451877117157, 'local epoch6 loss': 0.16178743541240692, 'local epoch7 loss': 0.17091427743434906, 'local epoch8 loss': 0.15060734748840332}","{'local epoch0 loss': 0.09103798866271973, 'local epoch1 loss': 0.017756009474396706, 'local epoch2 loss': 0.010457023046910763, 'local epoch3 loss': 0.0045951600186526775, 'local epoch4 loss': 0.016093961894512177, 'local epoch5 loss': 0.05322066321969032, 'local epoch6 loss': 0.01628951169550419, 'local epoch7 loss': 0.029110988602042198, 'local epoch8 loss': 0.006250402424484491}","{'local epoch0 loss': 0.1877848207950592, 'local epoch1 loss': 0.42792028188705444, 'local epoch2 loss': 0.21843497455120087, 'local epoch3 loss': 0.20363496243953705, 'local epoch4 loss': 0.1162179633975029, 'local epoch5 loss': 0.10559665411710739, 'local epoch6 loss': 0.060320742428302765, 'local epoch7 loss': 0.13983741402626038, 'local epoch8 loss': 0.013498788699507713}","{'local epoch0 loss': 0.13373306393623352, 'local epoch1 loss': 0.09715643525123596, 'local epoch2 loss': 0.0965719223022461, 'local epoch3 loss': 0.03162840008735657, 'local epoch4 loss': 0.02432807721197605, 'local epoch5 loss': 0.1560039073228836, 'local epoch6 loss': 0.32059210538864136, 'local epoch7 loss': 0.05149092152714729, 'local epoch8 loss': 0.05244971066713333}",65.53,0.9755651717185974
15,15,"{'local epoch0 loss': 0.07052655518054962, 'local epoch1 loss': 0.16305795311927795, 'local epoch2 loss': 0.21599753201007843}","{'local epoch0 loss': 0.20441463589668274, 'local epoch1 loss': 0.3974122703075409, 'local epoch2 loss': 0.11731652170419693}","{'local epoch0 loss': 0.0938471108675003, 'local epoch1 loss': 0.09151080250740051, 'local epoch2 loss': 0.09436345100402832}","{'local epoch0 loss': 0.1649443507194519, 'local epoch1 loss': 0.048058509826660156, 'local epoch2 loss': 0.14522895216941833}","{'local epoch0 loss': 0.057134535163640976, 'local epoch1 loss': 0.1610795110464096, 'local epoch2 loss': 0.12550054490566254}",65.53,0.9755651717185974
16,16,"{'local epoch0 loss': 0.2259095013141632, 'local epoch1 loss': 0.20187556743621826, 'local epoch2 loss': 0.13442063331604004, 'local epoch3 loss': 0.05398565158247948}","{'local epoch0 loss': 0.1692376583814621, 'local epoch1 loss': 0.2174481451511383, 'local epoch2 loss': 0.07843181490898132, 'local epoch3 loss': 0.07238013297319412}","{'local epoch0 loss': 0.11476344615221024, 'local epoch1 loss': 0.11352081596851349, 'local epoch2 loss': 0.00601684395223856, 'local epoch3 loss': 0.04476957023143768}","{'local epoch0 loss': 0.13862130045890808, 'local epoch1 loss': 0.13888868689537048, 'local epoch2 loss': 0.059153832495212555, 'local epoch3 loss': 0.07614563405513763}","{'local epoch0 loss': 0.12495483458042145, 'local epoch1 loss': 0.3438307046890259, 'local epoch2 loss': 0.2209421992301941, 'local epoch3 loss': 0.07447203993797302}",65.53,0.9755651717185974
17,17,"{'local epoch0 loss': 0.09966346621513367, 'local epoch1 loss': 0.14234983921051025, 'local epoch2 loss': 0.096878282725811, 'local epoch3 loss': 0.015503643080592155, 'local epoch4 loss': 0.07221557945013046, 'local epoch5 loss': 0.1642197072505951, 'local epoch6 loss': 0.021690405905246735}","{'local epoch0 loss': 0.23292773962020874, 'local epoch1 loss': 0.05945082753896713, 'local epoch2 loss': 0.13136982917785645, 'local epoch3 loss': 0.10365808010101318, 'local epoch4 loss': 0.06107182800769806, 'local epoch5 loss': 0.06242769956588745, 'local epoch6 loss': 0.053253889083862305}","{'local epoch0 loss': 0.1725335419178009, 'local epoch1 loss': 0.045652102679014206, 'local epoch2 loss': 0.0733865424990654, 'local epoch3 loss': 0.006325982511043549, 'local epoch4 loss': 0.023762760683894157, 'local epoch5 loss': 0.0508369542658329, 'local epoch6 loss': 0.12125012278556824}","{'local epoch0 loss': 0.12457646429538727, 'local epoch1 loss': 0.2051284909248352, 'local epoch2 loss': 0.08929917216300964, 'local epoch3 loss': 0.10162405669689178, 'local epoch4 loss': 0.1506960690021515, 'local epoch5 loss': 0.12747687101364136, 'local epoch6 loss': 0.02902224287390709}","{'local epoch0 loss': 0.07985664904117584, 'local epoch1 loss': 0.038163118064403534, 'local epoch2 loss': 0.09645255655050278, 'local epoch3 loss': 0.19065004587173462, 'local epoch4 loss': 0.04949503391981125, 'local epoch5 loss': 0.13316887617111206, 'local epoch6 loss': 0.18618351221084595}",65.53,0.9755651717185974
18,18,"{'local epoch0 loss': 0.04253020137548447, 'local epoch1 loss': 0.04474084451794624, 'local epoch2 loss': 0.03550704941153526, 'local epoch3 loss': 0.13160067796707153}","{'local epoch0 loss': 0.03732958063483238, 'local epoch1 loss': 0.0937884971499443, 'local epoch2 loss': 0.14159201085567474, 'local epoch3 loss': 0.08980411291122437}","{'local epoch0 loss': 0.017769042402505875, 'local epoch1 loss': 0.024270040914416313, 'local epoch2 loss': 0.05706728249788284, 'local epoch3 loss': 0.11832792311906815}","{'local epoch0 loss': 0.08222776651382446, 'local epoch1 loss': 0.2243935763835907, 'local epoch2 loss': 0.041791949421167374, 'local epoch3 loss': 0.02848334237933159}","{'local epoch0 loss': 0.05829831212759018, 'local epoch1 loss': 0.17812348902225494, 'local epoch2 loss': 0.1555577516555786, 'local epoch3 loss': 0.11992375552654266}",65.53,0.9755651717185974
19,19,"{'local epoch0 loss': 0.1294402778148651, 'local epoch1 loss': 0.025097722187638283, 'local epoch2 loss': 0.11613301932811737, 'local epoch3 loss': 0.03713684156537056}","{'local epoch0 loss': 0.07727450132369995, 'local epoch1 loss': 0.021383021026849747, 'local epoch2 loss': 0.17469532787799835, 'local epoch3 loss': 0.1061638742685318}","{'local epoch0 loss': 0.07775285840034485, 'local epoch1 loss': 0.5667198896408081, 'local epoch2 loss': 0.0694625973701477, 'local epoch3 loss': 0.048713408410549164}","{'local epoch0 loss': 0.09304694086313248, 'local epoch1 loss': 0.1976972222328186, 'local epoch2 loss': 0.08706885576248169, 'local epoch3 loss': 0.017896952107548714}","{'local epoch0 loss': 0.10287150740623474, 'local epoch1 loss': 0.9573805332183838, 'local epoch2 loss': 0.01612234301865101, 'local epoch3 loss': 0.15513315796852112}",65.53,0.9755651717185974
